created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 06 15:46:19 +0000 2023;1710320588009676821;"@Laluvice Masih ada yg jualan di tiktok? Bukannya tiktok shop sudah ditutup?..";0;1;0;0;in;1305003427701743616;1710319389390840254;hamdani_didin;https://twitter.com/hamdani_didin/status/1710320588009676821
Fri Oct 06 15:17:48 +0000 2023;1710313413803663398;"Keburukan jg muncul dr kebaikan, Tak semua kebaikan menimbulkan dampak baik, ex: fenomena penutupan tiktok shop, disatu sisi UMKM sng krna pesaing semkin dikit,d sisi lain masyarakat pasti ada yang merasa "gara² tiktok ditutup gw g bisa bli murah lagi"  Yng sempurna hnya tuhan😁";0;0;0;0;in;1323454115628740609;1710313413803663398;Moenirr_;https://twitter.com/Moenirr_/status/1710313413803663398
Fri Oct 06 14:45:34 +0000 2023;1710305300467560787;"tiktok shop ditutup, sekarang pada beralih ke live ig";0;1;0;0;in;1432625143411474432;1710305300467560787;ultrasoftboyz;https://twitter.com/ultrasoftboyz/status/1710305300467560787
Fri Oct 06 14:43:48 +0000 2023;1710304855330369542;"@tanyakanrl Maksudnya kamu benci orang ini dan setuju dengan yg menghujat tersebut karena tiktok shop ditutup apa gimana? Coba jelasin";0;0;0;0;in;1590275783062278144;1710267425793736889;tukangtrollrank;https://twitter.com/tukangtrollrank/status/1710304855330369542
Fri Oct 06 14:43:13 +0000 2023;1710304711474024828;"@alvinxal @sosmedkeras Bukannya udah ya tiktok shop ditutup…?";0;0;0;0;in;1457373649925652485;1710292812757901668;Adabapaknya1;https://twitter.com/Adabapaknya1/status/1710304711474024828
Fri Oct 06 14:39:40 +0000 2023;1710303817428807983;"Live di TikTok tadi. Ada yg keluarkan uneg², tp intinya ke pemerintah. Jk ditutup,yg nanggung makan mrk siapa. Tutup tanpa solusi #TikTokshop https://t.co/b39kNEUTsZ";0;0;0;0;in;354173592;1710303817428807983;EHidayati;https://twitter.com/EHidayati/status/1710303817428807983
Fri Oct 06 14:33:39 +0000 2023;1710302304304353399;"tiktok shop ditutup";0;0;0;0;in;1273796354;1710302304304353399;awkariqq;https://twitter.com/awkariqq/status/1710302304304353399
Fri Oct 06 14:14:41 +0000 2023;1710297531110887724;"sekarang aku berasa mulai dari 0 sejak Tiktok Shop ditutup.. live di medsos sebelah, live di Tiktok pun hasilnya sama.  sama2 sepi pake banget. nasib pejuang  umkm yg baru kayak aku nasibnya gimana ya..";0;1;0;0;in;1550900051060588550;1710297219381756040;rosemelly_;https://twitter.com/rosemelly_/status/1710297531110887724
Fri Oct 06 14:14:36 +0000 2023;1710297509476577295;"Punca Tiktok shop ditutup di Indonesia https://t.co/29EGJzDxmH";295;112;2626;4482;in;289976069;1710297509476577295;mynewshub;https://twitter.com/mynewshub/status/1710297509476577295
Fri Oct 06 14:09:29 +0000 2023;1710296221040979994;"@BaseBDG Ih emang iya siah tapi ditunda dulu soalnya tiktokshop ditutup fakmen harus irit2 dulu yah shay, semoga tiktokshop cepet buka lagi lah udah ketar ketir nih si gueh https://t.co/n8k3USLd5u";0;0;0;0;in;114165656;1708699991450263890;lululutfi_ah;https://twitter.com/lululutfi_ah/status/1710296221040979994
Fri Oct 06 13:56:40 +0000 2023;1710292995474354198;"Ngeliat case TikTok Shop kemaren yg memicu A,B,C,D hingga akhirnya TikTok Shop ditutup.   Kalau belum ada para pemegang kekuasaan nyentuh ini Judi Online, berarti tau lah ya kenapa…";0;1;1;1;in;41948422;1710292995474354198;arvidisini;https://twitter.com/arvidisini/status/1710292995474354198
Fri Oct 06 13:52:26 +0000 2023;1710291929546490292;"Kurang aj*r juga ya ini netizen mantan penjual di tiktok shop. Mentang2 jualan mereka disubsidi oleh perusahaan cina, jd bisa jualan murah dan memb*nuh UKM negara sendiri, malah ribut setelah ditutup. Itu banyak e-commerce yg jualan dgn adil, bersaing disana kalau berani.";0;0;0;0;in;64965714;1710291929546490292;eegoiii;https://twitter.com/eegoiii/status/1710291929546490292
Fri Oct 06 13:51:08 +0000 2023;1710291604345426038;"Tutup platform jadinya, jangan cuma tiktok shop doang yg ditutup.";0;0;0;0;in;1140227010687430657;1710291604345426038;tatakjil;https://twitter.com/tatakjil/status/1710291604345426038
Fri Oct 06 13:50:27 +0000 2023;1710291431904915812;"Tiktok shop ditutup untung udah beli sendal posee";0;1;0;0;in;79994154;1710291431904915812;CocoGenesis21;https://twitter.com/CocoGenesis21/status/1710291431904915812
Fri Oct 06 13:29:32 +0000 2023;1710286168380559398;"Tiktok Shop Ditutup, Presiden Jokowi Ketatkan  Impor Barang. https://t.co/1yNuOLlphh";0;4;2;6;in;23343960;1710286168380559398;kompascom;https://twitter.com/kompascom/status/1710286168380559398
Fri Oct 06 13:13:56 +0000 2023;1710282242629771640;"@HyperSpeaker @tanyarlfes bkn tiktoknya ditutup tp online shop nya ditiadakan. jd status tiktok cuma sekedar sosmed aja. alasannya ya itu, tiktok slalu menaikkan produk2 yg dari cina. kayak produk2 lokal itu bs fyp aja susah.";0;0;0;6;in;988181961821700096;1709910871294841172;generasitoktok;https://twitter.com/generasitoktok/status/1710282242629771640
Fri Oct 06 13:00:52 +0000 2023;1710278953351758249;"udah paling bener, TikTok Shop ditutup";0;0;0;0;in;1542455495935795200;1710278953351758249;Erlangga12742;https://twitter.com/Erlangga12742/status/1710278953351758249
Fri Oct 06 12:50:36 +0000 2023;1710276368016273426;"Setelah Tiktok Shop ditutup, Jokowi Singgung Penjajahan secara Ekonomi || Radar Madura TV https://t.co/t4ecpJmCRu";0;0;0;0;in;1624960592;1710276368016273426;JPRadarMadura;https://twitter.com/JPRadarMadura/status/1710276368016273426
Fri Oct 06 12:46:46 +0000 2023;1710275403104100601;"@Hanapenk1 @e100ss well...berarti gak perlu ribut khan kalo tiktokshop ditutup? 😀";0;0;0;0;in;254502745;1709565758056100208;Propaganda2212;https://twitter.com/Propaganda2212/status/1710275403104100601
Fri Oct 06 12:39:17 +0000 2023;1710273522436861955;"@Somethinc4u @convomfs Min tiktokshop ditutup, padahal masih mau promo cushion 😭 cakep bgt deh cushionnya min kalo bisa bikin shade di atas charlotte dikit dongg tapi warm undertone";0;0;0;0;in;1629964933428559872;1709901795756245249;eudarcia;https://twitter.com/eudarcia/status/1710273522436861955
Fri Oct 06 12:02:25 +0000 2023;1710264242295996663;"TIKTOK SHOP DITUTUP,  MELINDUNGI MASYARAKAT DARI KECANDUAN BELANJA ?? | Diary Vlog #20  https://t.co/VB3SwsXCDf On @Youtube   #justalkmember #justalkmedia #coachjustinl #diaryciknit #tiktok #psikolog #tiktokshop #tanahabang #tokobaju #jualanbaju #blokir #viral #psikologis  #fyp https://t.co/OVhEZy6xjN";0;0;0;0;in;342039310;1710264242295996663;diary_ciknit;https://twitter.com/diary_ciknit/status/1710264242295996663
Fri Oct 06 12:01:00 +0000 2023;1710263888271561213;"Sedihnya Muzdalifah TikTok Shop Ditutup Pemerintah, Ngaku Pernah Dapat Omzet Rp 1 Miliar Saat Live   https://t.co/15UYvpfnTk";0;0;0;1;in;62766815;1710263888271561213;sriwijayapost;https://twitter.com/sriwijayapost/status/1710263888271561213
Fri Oct 06 11:45:00 +0000 2023;1710259859399311719;"Apa Benar 6 Juta UMKM Terdampak Usai TikTok Shop Ditutup? https://t.co/g0OtOn0RYs";0;0;0;0;in;47274731;1710259859399311719;okezonenews;https://twitter.com/okezonenews/status/1710259859399311719
Fri Oct 06 11:29:28 +0000 2023;1710255950458945542;"Selama ini udh keasikan pke tiktokshop krn beranggapan di shopee ga semurah tiktok, tp pas tiktokshop ditutup dan mau ngga mau harus "balik" ke shopee, ternyata harga di shopee juga murah2 kok 😂 bahkan bbrpa dpt harga yg lebih murah dari tiktok 🤭🤭";0;1;0;1;in;1000383598388625408;1710255950458945542;smokinhotcigx;https://twitter.com/smokinhotcigx/status/1710255950458945542
Fri Oct 06 11:27:07 +0000 2023;1710255361859768764;"Lady Nayoan Berikan Tanggapan Tentang TikTok Shop Yang Resmi Ditutup Oleh Indonesia https://t.co/ahbZ1ReN4W https://t.co/y2NyllcFuZ";0;0;0;1;in;712202749601931264;1710255361859768764;Berita_Artis88;https://twitter.com/Berita_Artis88/status/1710255361859768764
Fri Oct 06 11:27:07 +0000 2023;1710255358881448446;"Halo Bosque!  Baru-Baru ini, ada yang panas nih Bosque.. yaitu kabar terkait TikTok Shop ditutup! nah, bagaimana sih kita menyikapi hal ini..? Yuk simak video pembahasannya di Youtube Pilarmas Investindo Sekuritas!  https://t.co/vbwvkchUp1 https://t.co/7vrGjqTLBU";0;0;0;0;in;1082937852046979073;1710255358881448446;pilarmas_id;https://twitter.com/pilarmas_id/status/1710255358881448446
Fri Oct 06 11:16:42 +0000 2023;1710252738855288951;"@ekowboy2 BuzzeRp tolooooool...🤣🤣🤣🤣 Tiktok shop yg ditutup woy...bukan app tiktoknya...";0;0;0;0;in;1441099892630245383;1709750253040111822;BiruScooter;https://twitter.com/BiruScooter/status/1710252738855288951
Fri Oct 06 10:58:11 +0000 2023;1710248077846843714;"dulu pas pandemi kerjaan gue alhamdulillah tetep strong. eh tumbangnya after pandemi. tiktokshop juga make ditutup lagi wkwk";0;2;0;0;in;2781490206;1710246914216853707;slpnghmtr;https://twitter.com/slpnghmtr/status/1710248077846843714
Fri Oct 06 10:49:49 +0000 2023;1710245974860615695;"@Andr_Photostory @SherianFaiz @bentala_arunika @ksnrnsyh @Mkthdla Tiktokshop ditutup kack";0;1;0;0;in;809987274;1710124716114284935;Yokanang_;https://twitter.com/Yokanang_/status/1710245974860615695
Fri Oct 06 10:39:32 +0000 2023;1710243386723299386;"Gimana ya cara aku menanggapi org yg menggebu ngobrol heboh tiktok shop ditutup grgr gamau negara ini dijajah, tp sendirinya masih sering main jud0l?  Kejajah pola pikir sendiri.";0;0;0;0;in;1172418730329903104;1710243386723299386;ranarenjana_;https://twitter.com/ranarenjana_/status/1710243386723299386
Fri Oct 06 10:05:05 +0000 2023;1710234714458710081;"3 Saham E-Commerce Ini Menguat Setelah TikTok Shop Ditutup https://t.co/1ZpRVAdPPl";0;0;0;0;in;1316329680396451841;1710234714458710081;databoksid;https://twitter.com/databoksid/status/1710234714458710081
Fri Oct 06 10:02:05 +0000 2023;1710233962264817960;"Emg selain tiktok shop ada lg yg ditutup? Gw tau nya tiktok shop doang";0;0;0;0;in;87386892;1710233962264817960;MrsRdw95;https://twitter.com/MrsRdw95/status/1710233962264817960
Fri Oct 06 09:53:54 +0000 2023;1710231899363496311;"@tanyakanrl Padahal meskipun tiktokshop dihapus mereka masih bisa live dan jualan, followers ga berkurang, masih bisa co di marketplace lain, kenapa seller² pada pamit dan bilang jadi nganggur ga ada pemasukan lagi? Mereka ga mikir kah yg ditutup itu tiktokshop nya bukan rejeki dr Allah";0;1;0;0;in;1570718303974494212;1710229660720902435;larassdwiw;https://twitter.com/larassdwiw/status/1710231899363496311
Fri Oct 06 09:49:36 +0000 2023;1710230818424238556;"@tanyakanrl Tiktokshop ditutup karena toko offline sepi ❌ Tiktokshop ditutup karena e-commerce lain sepi ✔️";0;1;0;0;in;514876304;1710229660720902435;interisti2001;https://twitter.com/interisti2001/status/1710230818424238556
Fri Oct 06 09:41:31 +0000 2023;1710228786682421270;"@tanyarlfes kalo tiktok shop ditutup ak b aja karna belanja di oren cmn case dr luar gada pdhl ak jualan case dr situ🥴";0;0;0;0;in;1260566530213007360;1709910871294841172;purpleskyy0;https://twitter.com/purpleskyy0/status/1710228786682421270
Fri Oct 06 09:37:32 +0000 2023;1710227784474501323;"Atau apakah mereka gak bisa juga ya, untuk masuk kedlm tiktok shop? Atau Shopee atau tokped atau apapun lah itu yg berhubungan dgn lapak online... Dan mengapa juga hanya tiktokshop yg ditutup? Cuma ingin bertukar pikiran bukan debat...";0;0;0;0;in;1621766098294296577;1710226912046632987;bangobedd;https://twitter.com/bangobedd/status/1710227784474501323
Fri Oct 06 09:35:34 +0000 2023;1710227288007250068;"TikTok Shop telah resmi ditutup pemerintah. Namun jualan melalui TikTok masih bisa dilakukan oleh para seller seperti biasanya. #publisherstory #beritaanaksurabaya https://t.co/7F4TnqzHHF";0;0;0;0;in;759692754985242625;1710227288007250068;kumparan;https://twitter.com/kumparan/status/1710227288007250068
Fri Oct 06 09:28:18 +0000 2023;1710225459949248870;"Okelaa tiktok shop dihapus karna satu dan lain hal, tapi kenapa michat sama slot ga sekalian ditutup? karna sadar atau tidak itu juga penyebab perceraian, KDRT, perselingkuhan, pencurian, kemiskinan, dan bertambahnya orang stres di Indonesia";8;28;104;360;in;2376582708;1710225459949248870;bleedintearss;https://twitter.com/bleedintearss/status/1710225459949248870
Fri Oct 06 09:04:48 +0000 2023;1710219544218968280;"Tiktok Shop ditutup,banyak Pedagang Online menjerit,menangis... Katanya akibat viral video yg beredar dariPedagang tanah abang...ya gak seh...atau ada skenario politik lain... Hemmmm... @elonmusk #pedagang #viralvideo #viralvideotiktok #viralvideoibutanahabang https://t.co/kD8ufly4kh";0;1;0;0;in;1547505451587506176;1710219544218968280;MyYunieyusuf519;https://twitter.com/MyYunieyusuf519/status/1710219544218968280
Fri Oct 06 08:52:54 +0000 2023;1710216549234340257;"KESELLL POLLL KESELL BANGETT ENGGA CUMA TIKTOK SHOP AJA YANG DITUTUP, SHOPEE DARI LUAR NEGERI PUN JUGA DITUTUPPP DARIMANA LAGI AKU BISAA CO CASE LUCUUU `~`";0;0;0;0;in;1678939842263265280;1710216549234340257;iyaapaa_1;https://twitter.com/iyaapaa_1/status/1710216549234340257
Fri Oct 06 08:51:07 +0000 2023;1710216099667869816;"Aneh banget pemerintah malah tutup tiktok shop, malah di suruh ke tanah abang. Harusnya yang ditutup tuh aplikasi penyedia hutang, biar masyarakat Indonesia ga kelilit pinjol";0;0;0;0;in;988306016562434048;1710216099667869816;wuyojung;https://twitter.com/wuyojung/status/1710216099667869816
Fri Oct 06 08:49:46 +0000 2023;1710215760239546611;"Jungkook kamu harus tau, tiktok shop resmi ditutup .";0;1;0;0;in;1391269169652322305;1710215760239546611;JKletter13;https://twitter.com/JKletter13/status/1710215760239546611
Fri Oct 06 08:48:36 +0000 2023;1710215466688684078;"Tiktok shop ditutup, live NPC aneh ngemis gift gaada yang ngusik.  Gue blm jadi checkout boxer diskonan anjir.";0;1;0;1;in;1498674581850230792;1710215466688684078;kwetiawbabii;https://twitter.com/kwetiawbabii/status/1710215466688684078
Fri Oct 06 08:48:29 +0000 2023;1710215440725889273;"Resmi Ditutup, Kenapa Pengaruh TikTok Shop begitu Besar?  https://t.co/HUKDUEXzd7";0;0;0;1;in;400737668;1710215440725889273;BrieferID;https://twitter.com/BrieferID/status/1710215440725889273
Fri Oct 06 08:14:18 +0000 2023;1710206835893076398;"Tiktok Shop Resmi ditutup Pemerintah ! Affiliator minta Solusi.  #TikTokshop #TikTokviral #UMKM #afiliator #shop #kemendag   https://t.co/nAZSN9zH1h";0;0;0;0;in;1347150681820434433;1710206835893076398;gagasekonomi;https://twitter.com/gagasekonomi/status/1710206835893076398
Fri Oct 06 08:13:25 +0000 2023;1710206613343355111;"tiktok shop ditutup, orang ngemis elegan di tiktok makin banyak -___-";0;0;0;0;in;851953470823211008;1710206613343355111;dillaekamutiara;https://twitter.com/dillaekamutiara/status/1710206613343355111
Fri Oct 06 07:57:30 +0000 2023;1710202606554066987;"@dgkoro_koro @pandaludchu @PartaiSocmed @SoundOfYogi Sampingan doang bg abis tiktokshop ditutup";0;1;0;0;in;609298619;1710181819059187965;artetawayindo;https://twitter.com/artetawayindo/status/1710202606554066987
Fri Oct 06 07:46:47 +0000 2023;1710199912204550585;"@vantegie Nggak tau ya sampe sana apa enggak, tapi kan lu perlu kasih based on fact kenapa tiktok shop ditutup. Nah nanti jatoh-jatohnya ke perizinan terus ke regulasi mengenai e-commerce. Kalau dari segi hukum sih gituuu";0;1;0;0;in;1637925583853334528;1710169743729295457;sunpetalz;https://twitter.com/sunpetalz/status/1710199912204550585
Fri Oct 06 07:03:04 +0000 2023;1710188907844026603;"Baru-baru ini kita mendengar bahwa Tiktok Shop ditutup oleh Kementrian Perdagangan. Ini menimbulkan pro dan kontra di kalangan masyarakat. Apakah yang sebenarnya terjadi? Yuk disimak penjelasan dari Bambang Suwarso!#bambangsuwarso  #tiktokshopditutup #umkmindonesia #umkmjawatimur https://t.co/WXrmx7lVos";0;0;0;1;in;1649472017727651842;1710188907844026603;BambangSwrso;https://twitter.com/BambangSwrso/status/1710188907844026603
Fri Oct 06 07:02:40 +0000 2023;1710188807159763328;"Tiktok shop indonesia fix banget ditutup nih yak? Aku malah jadi kepikiran bikin komunitas di mana kita bisa belajar dan diskusi tentang socmed dan pemanfaatannya dalam berbisnis. Skuy gaa nih? Saranin nama komunitasnya dong yang keren";0;1;1;9;in;1115007611714162688;1710188807159763328;sourvive;https://twitter.com/sourvive/status/1710188807159763328
Fri Oct 06 07:00:01 +0000 2023;1710188141116797350;"TikTok Shop telah rasminya ditutup di Indonesia pada 4 Oktober 2023 jam 5 petang (WIB). Rata-rata peniaga melakukan ‘live’ bagi menjual produk mereka buat kali terakhir.  Kredit: Tiktok/orinagista13  Tekan 'link' di bio untuk sertai Klinik Didik!  #klinikdidik #klinikdidikSPM https://t.co/aCvh8T2rWT";0;0;0;0;in;31073523;1710188141116797350;ntv7malaysia;https://twitter.com/ntv7malaysia/status/1710188141116797350
Fri Oct 06 06:58:33 +0000 2023;1710187773813215316;"Stok Dagangan Muzdalifah Banyak Banget, Gimana Nasibnya Usai TikTok Shop Ditutup? https://t.co/wUFCrG0Suq";0;0;1;0;in;41730943;1710187773813215316;VIVAcoid;https://twitter.com/VIVAcoid/status/1710187773813215316
Fri Oct 06 06:43:16 +0000 2023;1710183924905992546;"TikTok Shop Ditutup, Gibran: Tak Masalah, Bisa Pakai E-Commerce Lain https://t.co/xAiP8VbhJF";0;0;3;75;in;624625362;1710183924905992546;pro_gibran;https://twitter.com/pro_gibran/status/1710183924905992546
Fri Oct 06 06:34:52 +0000 2023;1710181811115151478;"Duh duh duh!   Kelar rame-rame per FnB an, eh ada lagi aja nih! 😂 TikTok Shop resmi ditutup  Mang eak bikin rusak ekosistem UMKM?   #TikTokShop https://t.co/9bnr6vSfkk";0;1;0;1;in;900901722586923008;1710181811115151478;SiBerkreasi;https://twitter.com/SiBerkreasi/status/1710181811115151478
Fri Oct 06 06:32:04 +0000 2023;1710181107436863749;"Semenjak tiktok shop ditutup https://t.co/ln8YQqp7N3";0;0;0;0;in;1370483026690371584;1710181107436863749;KulitAyamLajato;https://twitter.com/KulitAyamLajato/status/1710181107436863749
Fri Oct 06 06:29:12 +0000 2023;1710180385341186545;"@utsuyeet Iya, gara² Permendag 31/2023 😔 Sampe Tiktok Shop Indo juga ditutup";0;0;0;0;in;1160078250007154688;1710142145141842390;sheiruno;https://twitter.com/sheiruno/status/1710180385341186545
Fri Oct 06 06:25:06 +0000 2023;1710179353861161094;"@ibizabarz @slabserift @thisruptive Ini alesan tiktokshop ditutup? 😭";0;0;2;0;in;1478447338951634945;1709916502437359768;talenovia;https://twitter.com/talenovia/status/1710179353861161094
Fri Oct 06 06:21:21 +0000 2023;1710178411547889841;"tiktok shop ditutup tp kok masih ada barang delivery dari tiktok yy";0;0;0;0;in;1501802281184165889;1710178411547889841;mugiwaracrew__;https://twitter.com/mugiwaracrew__/status/1710178411547889841
Fri Oct 06 06:20:54 +0000 2023;1710178298578247737;"TikTok Shop ditutup, begini cara Fuji memberikan semangat untuk menghibur ibunya yang sedih karena tak bisa jualan lagi di platform itu.  https://t.co/mnxTaHSdC9";0;1;0;0;in;137282671;1710178298578247737;detikhot;https://twitter.com/detikhot/status/1710178298578247737
Fri Oct 06 06:08:00 +0000 2023;1710175050572464545;"Jualan online jadi salah satu pekerjaan yang dilakukan Inara Rusli. Ketika TikTok Shop ditutup, ia pun turut menyampaikan harapannya. Seperti apa? https://t.co/fqJoRHZp1i";0;0;2;3;in;69183155;1710175050572464545;detikcom;https://twitter.com/detikcom/status/1710175050572464545
Fri Oct 06 06:06:46 +0000 2023;1710174743008289143;"TikTok Shop Resmi Ditutup, Tapi Masih Banyak Pedagang yang LIVE Jualan: CheckOutnya Lewat Mana?  https://t.co/k4w7bpKIGz";0;0;0;0;in;1504683416314585090;1710174743008289143;disway_id;https://twitter.com/disway_id/status/1710174743008289143
Fri Oct 06 06:03:22 +0000 2023;1710173884652347784;"TikTok Shop Resmi Ditutup, Ini Kata Konten Kreator Victoria Wong https://t.co/zEffjRR60W";0;0;1;0;in;1578954814729248769;1710173884652347784;OlretK;https://twitter.com/OlretK/status/1710173884652347784
Fri Oct 06 06:03:18 +0000 2023;1710173868927893779;"Explain: Siapa Untung Setelah TikTok Shop Ditutup #TempoVideo https://t.co/jcQeEowUk4";0;0;0;0;in;18129942;1710173868927893779;tempodotco;https://twitter.com/tempodotco/status/1710173868927893779
Fri Oct 06 05:57:17 +0000 2023;1710172354092077128;"#TikTokshop  sayang banget affiliate udah ditutup, tapi lumayan sempat merasakan penghasilan 80 ribuu dariii situ,,,  padahal baru joinnn 😭😭😭😭😭 info dong untuk bisa dapat duit etipe kek gtu";0;0;0;0;in;1590947170739707904;1710172354092077128;livia_seli;https://twitter.com/livia_seli/status/1710172354092077128
Fri Oct 06 05:36:53 +0000 2023;1710167220889030956;"Dan bahasan kemaren perihal tiktokshop yang ditutup sementara sampai tiktok merespon perihal aturan dari kemendag. Mungkin sekarang belum ada regulasi tentang sosial commerce karna bsru tiktok yang menggabungkan sosial media dan e-commerce.";0;0;0;0;in;1661533250119159808;1710167220889030956;uthuth_play;https://twitter.com/uthuth_play/status/1710167220889030956
Fri Oct 06 05:18:22 +0000 2023;1710162561914552615;"Jualan online menjadi salah satu pekerjaan yang dilakukan Inara Rusli. Ketika TikTok Shop ditutup, Inara Rusli turut menyampaikan harapannya.  https://t.co/Bmcyq9vfgx";0;0;0;0;in;137282671;1710162561914552615;detikhot;https://twitter.com/detikhot/status/1710162561914552615
Fri Oct 06 04:53:07 +0000 2023;1710156207670083736;"live tiktok shop ditutup, skrg yg muncul live orang2 random pfft";0;0;0;0;in;133180613;1710156207670083736;Rawkdityaa;https://twitter.com/Rawkdityaa/status/1710156207670083736
Fri Oct 06 04:49:08 +0000 2023;1710155205390836136;"TikTok Shop Resmi Ditutup, Artis Pejuang Cuan Sedih https://t.co/7cugVpKtgB";0;0;1;1;in;41730943;1710155205390836136;VIVAcoid;https://twitter.com/VIVAcoid/status/1710155205390836136
Fri Oct 06 04:43:37 +0000 2023;1710153816166027741;"Ribut Tiktok Shop Ditutup, Penjualan Offline Masih Andalan Brand Besar https://t.co/VuBBQI3ISu";0;0;0;1;in;552523769;1710153816166027741;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1710153816166027741
Fri Oct 06 04:41:36 +0000 2023;1710153306763559078;"@alexandreaolv #ReAsk rea apa hobi kamu sekarang setelah tiktok shop ditutup ?";0;1;0;0;in;2336638297;1710135769090933215;riorahmansyah48;https://twitter.com/riorahmansyah48/status/1710153306763559078
Fri Oct 06 04:39:45 +0000 2023;1710152843062382634;"kenapa sih tiktok shop ditutup 🥲🥲 gue udh cocok banget sama kurir yg ini 🥲🥲";0;2;0;2;in;1481962335892021249;1710152843062382634;khai060600;https://twitter.com/khai060600/status/1710152843062382634
Fri Oct 06 04:08:00 +0000 2023;1710144851432661229;"Para artis Tanah Air mengaku sedih sampai kecewa karena TikTok Shop ditutup oleh pemerintah sejak 4 Oktober 2023, seperti Alice Norin hingga Lady Nayoan. https://t.co/n8dKevj5xZ";0;0;0;0;in;69183155;1710144851432661229;detikcom;https://twitter.com/detikcom/status/1710144851432661229
Fri Oct 06 03:57:06 +0000 2023;1710142109687431582;"Para selebritas yang menjual produknya lewat TikTok Shop yang kini ditutup, buka suara tentang kebijakan pemerintah itu. https://t.co/sBsk3bcWwt";0;0;1;2;in;171833463;1710142109687431582;KompasEnt;https://twitter.com/KompasEnt/status/1710142109687431582
Fri Oct 06 03:56:19 +0000 2023;1710141911737196610;"@kompascom Banyak pro dan kontra sih tiktok shop ditutup tapi ga perlu sedih juga. Sebelum ada tiktok shop juga dulu aman-aman aja karena banyak pilihan aplikasi lain buat jualan. Yang penting cuan tetep jalan.";0;0;0;0;in;1624109433533104128;1709522086597926969;punyacinderella;https://twitter.com/punyacinderella/status/1710141911737196610
Fri Oct 06 03:53:19 +0000 2023;1710141158108938603;"Luna Maya Tanggapi Bijaksana TikTok Shop Ditutup  https://t.co/GhLIyKLY8v";0;0;0;0;in;786549338818224128;1710141158108938603;akuratco;https://twitter.com/akuratco/status/1710141158108938603
Fri Oct 06 03:53:07 +0000 2023;1710141106179207387;"Momen tiktokshop ditutup atas perintah Mendag agar beralih ke E-commerce. https://t.co/L00pNnSvYx";0;0;1;1;in;282667727;1710141106179207387;haluanharian;https://twitter.com/haluanharian/status/1710141106179207387
Fri Oct 06 03:48:38 +0000 2023;1710139980880986510;"gilak, pasca tiktok shop di tutup, di tv isinya artis semua yg ditanyain “gimana perasaan setelah tiktok shop ditutup”, tp  ada jg yg beberapa bukan artis, cuma affiliator yg gapunya barang jualan, penghasilanya bisa samepe 45milyar. 😂";0;0;0;0;in;43502919;1710139980880986510;fadlilarohim;https://twitter.com/fadlilarohim/status/1710139980880986510
Fri Oct 06 03:35:07 +0000 2023;1710136578180550804;"TikTok Shop Ditutup, Kenapa Judi Online Tidak Ditutup? https://t.co/0x5tnyNPa1";0;0;0;1;in;23786106;1710136578180550804;kompasiana;https://twitter.com/kompasiana/status/1710136578180550804
Fri Oct 06 03:34:07 +0000 2023;1710136327726153748;"Kalau TikTok Shop bisa ditutup, kenapa judi-judi online itu tidak ditutup? Apa untungnya judi online itu buat masyarakat?";0;0;0;0;in;1642715239350407170;1710136327726153748;Dwi_Klik_S;https://twitter.com/Dwi_Klik_S/status/1710136327726153748
Fri Oct 06 03:32:25 +0000 2023;1710135897931255907;"Kerajaan Malaysia juga perlu bertindak kesan kpd pendptan iklan di station TV tempatan yg semakin berkurang dan menjejaskan industri kandungan TV tempatan. @fahmi_fadzil @anwaribrahim @rafiziramli   Deretan Fakta TikTok Shop Ditutup di Indonesia Hari Ini https://t.co/iJL05Wg0PP";0;0;0;0;in;194899781;1710135897931255907;jureyrosli;https://twitter.com/jureyrosli/status/1710135897931255907
Fri Oct 06 03:22:49 +0000 2023;1710133483660837060;"Apa Benar 6 Juta UMKM Terdampak Usai TikTok Shop Ditutup? : Okezone Economy https://t.co/CbBKpkzQSc";0;0;0;0;in;305657272;1710133483660837060;ilhamiasnawi;https://twitter.com/ilhamiasnawi/status/1710133483660837060
Fri Oct 06 03:21:24 +0000 2023;1710133127480500709;"TikTok Shop Ditutup Tidak Masalah Selagi Bebek Masih Bertelur https://t.co/mCvE3nLauw";0;0;0;0;in;23786106;1710133127480500709;kompasiana;https://twitter.com/kompasiana/status/1710133127480500709
Fri Oct 06 03:12:33 +0000 2023;1710130897750835413;"tiktok shop ditutup udah gaada yg manggil sayang lagi 😔";0;3;0;1;in;362370536;1710130897750835413;riancukk;https://twitter.com/riancukk/status/1710130897750835413
Fri Oct 06 03:10:47 +0000 2023;1710130454387626174;"@tanyarlfes Gue herann sama pemerintahann, kenapa tiktok shop bisa di tutup tapi apk pinjol sama judi online ngga pernah ditutup, mau diawasi ojk mau ilegal tetep ajahh yang kayak gini tuhh meresahkann! Jadi disalah gunakan sama oknum tidak bertanggung jawab kann";0;2;8;43;in;1525084153964040192;1709975623752700023;onyetts_;https://twitter.com/onyetts_/status/1710130454387626174
